name,type,start_time,duration,"mosi","miso"
"SPI","result",0.70941533,0.00078062,0xD3,0x00
"SPI","result",0.72167279,0.00078062,0x01,0x00
"SPI","result",0.7247601,0.00078062,0x38,0x00
"SPI","result",0.72782905,0.00078062,0x1E,0x00
"SPI","result",0.73089813,0.00078062,0x3B,0x00
"SPI","result",0.73396727,0.00078062,0x1F,0x00
"SPI","result",0.73703654,0.00078062,0xD5,0x00
"SPI","result",0.7401048,0.00078063,0x07,0x00
"SPI","result",0.74317388,0.00078063,0x01,0x00
"SPI","result",0.74624271,0.00078063,0x01,0x00
"SPI","result",0.74931272,0.00078063,0xD3,0x00
"SPI","result",0.76156912,0.00078063,0x01,0x00
"SPI","result",0.76465643,0.00078063,0x38,0x00
"SPI","result",0.76772539,0.00078062,0x1E,0x00
"SPI","result",0.77079465,0.00078062,0x3B,0x00
"SPI","result",0.77386972,0.00078062,0x1F,0x00
"SPI","result",0.77693256,0.00078062,0xD5,0x00
"SPI","result",0.78000126,0.00078063,0x07,0x00
"SPI","result",0.78307015,0.00078063,0x01,0x00
"SPI","result",0.78613954,0.00078062,0x01,0x00
"SPI","result",0.78920825,0.00078062,0xD3,0x00
"SPI","result",0.80146564,0.00078063,0x01,0x00
"SPI","result",0.80455289,0.00078063,0x38,0x00
"SPI","result",0.80762253,0.00078062,0x1E,0x00
"SPI","result",0.8106908,0.00078062,0x3B,0x00
"SPI","result",0.81376038,0.00078062,0x1F,0x00
"SPI","result",0.81682871,0.00078062,0xD5,0x00
"SPI","result",0.81989791,0.00078062,0x07,0x00
"SPI","result",0.82296686,0.00078063,0x01,0x00
"SPI","result",0.82603563,0.00078062,0x01,0x00
"SPI","result",0.82910452,0.00078063,0xD3,0x00
"SPI","result",0.84136173,0.00078062,0x01,0x00
"SPI","result",0.84444935,0.00078063,0x38,0x00
"SPI","result",0.8475198,0.00078063,0x1E,0x00
"SPI","result",0.85058732,0.00078062,0x3B,0x00
"SPI","result",0.85365615,0.00078063,0x1F,0x00
"SPI","result",0.85672523,0.00078062,0xD5,0x00
"SPI","result",0.85979406,0.00078062,0x07,0x00
"SPI","result",0.86286332,0.00078063,0x01,0x00
"SPI","result",0.86593209,0.00078062,0x01,0x00
"SPI","result",0.86900098,0.00078062,0xD3,0x00
"SPI","result",0.88126187,0.00078063,0x01,0x00
"SPI","result",0.88434581,0.00078062,0x38,0x00
"SPI","result",0.8874147,0.00078062,0x1E,0x00
"SPI","result",0.89048403,0.00078062,0x3B,0x00
"SPI","result",0.8935528,0.00078062,0x1F,0x00
"SPI","result",0.89662168,0.00078063,0xD5,0x00
"SPI","result",0.8996912,0.00078062,0x07,0x00
"SPI","result",0.90275991,0.00078062,0x01,0x00
"SPI","result",0.90582861,0.00078062,0x01,0x00
"SPI","result",0.90889738,0.00078062,0xD3,0x00
"SPI","result",0.92115471,0.00078062,0x01,0x00
"SPI","result",0.92424233,0.00078063,0x38,0x00
"SPI","result",0.92731098,0.00078061,0x1E,0x00
"SPI","result",0.93038012,0.00078061,0x3B,0x00
"SPI","result",0.93344894,0.00078063,0x1F,0x00
"SPI","result",0.9365179,0.00078062,0xD5,0x00
"SPI","result",0.93958679,0.00078062,0x07,0x00
"SPI","result",0.9426558,0.00078063,0x01,0x00
"SPI","result",0.94572469,0.00078063,0x01,0x00
"SPI","result",0.94879377,0.00078062,0xD3,0x00
"SPI","result",0.96105123,0.00078062,0x01,0x00
"SPI","result",0.96413842,0.00078062,0xFE,0x00
"SPI","result",0.96720737,0.00078062,0xB4,0x00
"SPI","result",0.97027801,0.00078062,0x3B,0x00
"SPI","result",0.97334527,0.00078064,0x1F,0x00
"SPI","result",0.97641442,0.00078063,0xDF,0x00
"SPI","result",0.97948325,0.00078063,0x07,0x00
"SPI","result",0.9825522,0.00078063,0x01,0x00
"SPI","result",0.98562147,0.00078063,0x01,0x00
"SPI","result",0.98869017,0.00078063,0xB5,0x00
"SPI","result",1.00094725,0.00078063,0x01,0x00
"SPI","result",1.00403506,0.00078063,0xFE,0x00
"SPI","result",1.00710377,0.00078062,0xB4,0x00
"SPI","result",1.01017272,0.00078062,0x3B,0x00
"SPI","result",1.01324243,0.00078062,0x1F,0x00
"SPI","result",1.01631069,0.00078062,0xDF,0x00
"SPI","result",1.01937964,0.00078063,0x07,0x00
"SPI","result",1.02244879,0.00078062,0x01,0x00
"SPI","result",1.02551761,0.00078063,0x01,0x00
"SPI","result",1.02858657,0.00078062,0xB5,0x00
"SPI","result",1.04084365,0.00078062,0x01,0x00
"SPI","result",1.04393121,0.00078063,0xFE,0x00
"SPI","result",1.04700085,0.00078062,0xB4,0x00
"SPI","result",1.05006955,0.00078062,0x3B,0x00
"SPI","result",1.05313938,0.00078062,0x1F,0x00
"SPI","result",1.05620721,0.00078062,0xDF,0x00
"SPI","result",1.05927617,0.00078062,0x07,0x00
"SPI","result",1.06234562,0.00078062,0x01,0x00
"SPI","result",1.06541426,0.00078062,0x01,0x00
"SPI","result",1.06848428,0.00078062,0xB5,0x00
"SPI","result",1.0807403,0.00078062,0x01,0x00
"SPI","result",1.08382767,0.00078062,0xFE,0x00
"SPI","result",1.08689663,0.00078061,0xB4,0x00
"SPI","result",1.08996551,0.00078062,0x3B,0x00
"SPI","result",1.09304115,0.00078062,0x1F,0x00
"SPI","result",1.09610342,0.00078062,0xDF,0x00
"SPI","result",1.09917312,0.00078062,0x07,0x00
"SPI","result",1.10224164,0.00078062,0x01,0x00
"SPI","result",1.10531047,0.00078063,0x01,0x00
"SPI","result",1.10837923,0.00078063,0xB5,0x00
"SPI","result",1.12063651,0.00078062,0x01,0x00
"SPI","result",1.12372444,0.00078062,0xFE,0x00
"SPI","result",1.12679296,0.00078062,0xB4,0x00
"SPI","result",1.12986191,0.00078062,0x3B,0x00
"SPI","result",1.13293092,0.00078063,0x1F,0x00
"SPI","result",1.13599981,0.00078063,0xDF,0x00
"SPI","result",1.13906983,0.00078062,0x07,0x00
"SPI","result",1.14213816,0.00078062,0x01,0x00
"SPI","result",1.14520668,0.00078062,0x01,0x00
"SPI","result",1.14827669,0.00078062,0xB5,0x00
"SPI","result",1.16053284,0.00078062,0x01,0x00
"SPI","result",1.1636204,0.00078062,0xFE,0x00
"SPI","result",1.16669004,0.00078062,0xB4,0x00
"SPI","result",1.16975887,0.00078062,0x3B,0x00
"SPI","result",1.17282776,0.00078062,0x1F,0x00
"SPI","result",1.17589634,0.00078062,0xDF,0x00
"SPI","result",1.17896529,0.00078062,0x07,0x00
"SPI","result",1.18203431,0.00078062,0x01,0x00
"SPI","result",1.18510307,0.00078063,0x01,0x00
"SPI","result",1.18817215,0.00078063,0xB5,0x00
"SPI","result",1.20042942,0.00078063,0x01,0x00
"SPI","result",1.20351685,0.00078063,0xFE,0x00
"SPI","result",1.20658675,0.00078062,0xB4,0x00
"SPI","result",1.20965533,0.00078062,0x3B,0x00
"SPI","result",1.21272365,0.00078063,0x1F,0x00
