name,type,start_time,duration,"mosi","miso"
"SPI","result",0.28321992,0.00078074,0xDF,0x00
"SPI","result",0.29547782,0.00078074,0x00,0x00
"SPI","result",0.29856408,0.00078076,0x38,0x00
"SPI","result",0.30163312,0.00078074,0xF1,0x00
"SPI","result",0.30470196,0.00078075,0xB9,0x00
"SPI","result",0.30777094,0.00078075,0xF1,0x00
"SPI","result",0.31083991,0.00078074,0x57,0x00
"SPI","result",0.31390869,0.00078075,0xC1,0x00
"SPI","result",0.31697779,0.00078075,0x49,0x00
"SPI","result",0.3200467,0.00078075,0x01,0x00
"SPI","result",0.32311648,0.00078075,0xDF,0x00
"SPI","result",0.33537251,0.00078074,0x00,0x00
"SPI","result",0.33845984,0.00078075,0x38,0x00
"SPI","result",0.34152906,0.00078074,0xF1,0x00
"SPI","result",0.34459772,0.00078074,0xB9,0x00
"SPI","result",0.34766669,0.00078075,0xF1,0x00
"SPI","result",0.35073585,0.00078074,0x57,0x00
"SPI","result",0.35380475,0.00078075,0xC1,0x00
"SPI","result",0.35687342,0.00078074,0x49,0x00
"SPI","result",0.35994326,0.00078076,0x01,0x00
"SPI","result",0.3630118,0.00078074,0xDF,0x00
"SPI","result",0.37526845,0.00078074,0x00,0x00
"SPI","result",0.37835571,0.00078075,0x38,0x00
"SPI","result",0.38142487,0.00078075,0xF1,0x00
"SPI","result",0.38449372,0.00078075,0xB9,0x00
"SPI","result",0.38756257,0.00078075,0xF1,0x00
"SPI","result",0.39063128,0.00078075,0x57,0x00
"SPI","result",0.39370045,0.00078074,0xC1,0x00
"SPI","result",0.39677117,0.00078075,0x49,0x00
"SPI","result",0.39983832,0.00078076,0x01,0x00
"SPI","result",0.40290779,0.00078075,0xDF,0x00
"SPI","result",0.41516551,0.00078075,0x00,0x00
"SPI","result",0.41825153,0.00078075,0x38,0x00
"SPI","result",0.42132069,0.00078075,0xF1,0x00
"SPI","result",0.42438928,0.00078075,0xB9,0x00
"SPI","result",0.42745963,0.00078075,0xF1,0x00
"SPI","result",0.43052716,0.00078075,0x57,0x00
"SPI","result",0.43359639,0.00078074,0xC1,0x00
"SPI","result",0.43666636,0.00078074,0x49,0x00
"SPI","result",0.43973401,0.00078076,0x01,0x00
"SPI","result",0.44280305,0.00078074,0xDF,0x00
"SPI","result",0.45505983,0.00078074,0x00,0x00
"SPI","result",0.45814728,0.00078075,0x38,0x00
"SPI","result",0.46121619,0.00078075,0xF1,0x00
"SPI","result",0.46428572,0.00078075,0xB9,0x00
"SPI","result",0.46735444,0.00078075,0xF1,0x00
"SPI","result",0.47042291,0.00078075,0x57,0x00
"SPI","result",0.47349226,0.00078075,0xC1,0x00
"SPI","result",0.47656098,0.00078075,0x49,0x00
"SPI","result",0.47962983,0.00078075,0x01,0x00
"SPI","result",0.48269967,0.00078075,0xDF,0x00
"SPI","result",0.49495701,0.00078075,0x00,0x00
"SPI","result",0.49804353,0.00078076,0x38,0x00
"SPI","result",0.50111219,0.00078075,0xF1,0x00
"SPI","result",0.50418097,0.00078075,0xB9,0x00
"SPI","result",0.50725157,0.00078075,0xF1,0x00
"SPI","result",0.51031873,0.00078075,0x57,0x00
"SPI","result",0.51340356,0.00078074,0xC1,0x00
"SPI","result",0.51645692,0.00078075,0x49,0x00
"SPI","result",0.51952602,0.00078075,0x01,0x00
"SPI","result",0.52259456,0.00078074,0xDF,0x00
"SPI","result",0.53485133,0.00078075,0x00,0x00
"SPI","result",0.53793891,0.00078075,0x38,0x00
"SPI","result",0.54100819,0.00078075,0xF1,0x00
"SPI","result",0.54407672,0.00078075,0xB9,0x00
"SPI","result",0.54714582,0.00078075,0xF1,0x00
"SPI","result",0.55021454,0.00078075,0x57,0x00
"SPI","result",0.55328364,0.00078075,0xC1,0x00
"SPI","result",0.55635536,0.00078075,0x49,0x00
"SPI","result",0.55942133,0.00078076,0x01,0x00
"SPI","result",0.56249087,0.00078074,0xDF,0x00
"SPI","result",0.57474739,0.00078076,0x00,0x00
"SPI","result",0.57783478,0.00078076,0x38,0x00
"SPI","result",0.58090363,0.00078075,0xF1,0x00
"SPI","result",0.5839726,0.00078075,0xB9,0x00
"SPI","result",0.5870432,0.00078075,0xF1,0x00
"SPI","result",0.59011036,0.00078074,0x57,0x00
"SPI","result",0.59317933,0.00078074,0xC1,0x00
"SPI","result",0.59624861,0.00078075,0x49,0x00
"SPI","result",0.59931714,0.00078076,0x01,0x00
"SPI","result",0.60238668,0.00078075,0xDF,0x00
"SPI","result",0.61464465,0.00078074,0x00,0x00
"SPI","result",0.61773079,0.00078075,0x38,0x00
"SPI","result",0.62079963,0.00078075,0xF1,0x00
"SPI","result",0.62386836,0.00078074,0xB9,0x00
"SPI","result",0.62693726,0.00078075,0xF1,0x00
"SPI","result",0.63000623,0.00078076,0x57,0x00
"SPI","result",0.63307521,0.00078074,0xC1,0x00
"SPI","result",0.63614461,0.00078075,0x49,0x00
"SPI","result",0.63921296,0.00078076,0x01,0x00
"SPI","result",0.64228187,0.00078075,0xDF,0x00
"SPI","result",0.65453896,0.00078075,0x00,0x00
"SPI","result",0.65762635,0.00078075,0x38,0x00
"SPI","result",0.66069526,0.00078075,0xF1,0x00
"SPI","result",0.66376417,0.00078075,0xB9,0x00
"SPI","result",0.66683326,0.00078076,0xF1,0x00
"SPI","result",0.66990261,0.00078075,0x57,0x00
"SPI","result",0.67297102,0.00078075,0xC1,0x00
"SPI","result",0.67604018,0.00078074,0x49,0x00
"SPI","result",0.67910927,0.00078076,0x01,0x00
"SPI","result",0.68217762,0.00078075,0xDF,0x00
"SPI","result",0.69443552,0.00078075,0x00,0x00
"SPI","result",0.69752266,0.00078076,0x38,0x00
"SPI","result",0.70059107,0.00078075,0xF1,0x00
"SPI","result",0.70366029,0.00078075,0xB9,0x00
"SPI","result",0.70672889,0.00078076,0xF1,0x00
"SPI","result",0.70979811,0.00078075,0x57,0x00
"SPI","result",0.71286827,0.00078075,0xC1,0x00
"SPI","result",0.71593687,0.00078074,0x49,0x00
"SPI","result",0.71900521,0.00078076,0x01,0x00
"SPI","result",0.72207344,0.00078074,0xDF,0x00
"SPI","result",0.73433047,0.00078074,0x00,0x00
"SPI","result",0.73741823,0.00078075,0x38,0x00
"SPI","result",0.74048689,0.00078075,0xF1,0x00
"SPI","result",0.74355623,0.00078075,0xB9,0x00
"SPI","result",0.74662477,0.00078075,0xF1,0x00
"SPI","result",0.74969362,0.00078075,0x57,0x00
"SPI","result",0.75276259,0.00078074,0xC1,0x00
"SPI","result",0.75583156,0.00078074,0x49,0x00
"SPI","result",0.75890084,0.00078075,0x01,0x00
"SPI","result",0.76197081,0.00078075,0xDF,0x00
"SPI","result",0.77422628,0.00078075,0x00,0x00
"SPI","result",0.77731386,0.00078075,0x38,0x00
"SPI","result",0.78038451,0.00078075,0xF1,0x00
"SPI","result",0.78345174,0.00078074,0xB9,0x00
"SPI","result",0.78652108,0.00078075,0xF1,0x00
"SPI","result",0.78958943,0.00078075,0x57,0x00
"SPI","result",0.79265865,0.00078075,0xC1,0x00
"SPI","result",0.79572725,0.00078074,0x49,0x00
"SPI","result",0.79879628,0.00078075,0x01,0x00
"SPI","result",0.80186519,0.00078075,0xDF,0x00
"SPI","result",0.81412297,0.00078074,0x00,0x00
"SPI","result",0.81721036,0.00078075,0x38,0x00
"SPI","result",0.82027927,0.00078075,0xF1,0x00
"SPI","result",0.82334755,0.00078075,0xB9,0x00
"SPI","result",0.82641665,0.00078074,0xF1,0x00
"SPI","result",0.8294853,0.00078076,0x57,0x00
"SPI","result",0.83255422,0.00078074,0xC1,0x00
"SPI","result",0.83562319,0.00078074,0x49,0x00
"SPI","result",0.83869316,0.00078075,0x01,0x00
"SPI","result",0.84176107,0.00078074,0xDF,0x00
"SPI","result",0.85401791,0.00078074,0x00,0x00
"SPI","result",0.85710636,0.00078075,0x38,0x00
"SPI","result",0.86017489,0.00078075,0xF1,0x00
"SPI","result",0.86324349,0.00078075,0xB9,0x00
"SPI","result",0.86631221,0.00078075,0xF1,0x00
"SPI","result",0.86938106,0.00078075,0x57,0x00
"SPI","result",0.87245016,0.00078074,0xC1,0x00
"SPI","result",0.87551901,0.00078074,0x49,0x00
"SPI","result",0.87858847,0.00078075,0x01,0x00
"SPI","result",0.88165669,0.00078075,0xDF,0x00
"SPI","result",0.89391385,0.00078074,0x00,0x00
"SPI","result",0.89700124,0.00078075,0x38,0x00
"SPI","result",0.90007021,0.00078075,0xF1,0x00
"SPI","result",0.90313937,0.00078074,0xB9,0x00
"SPI","result",0.90620884,0.00078075,0xF1,0x00
"SPI","result",0.90927775,0.00078075,0x57,0x00
"SPI","result",0.91234628,0.00078075,0xC1,0x00
"SPI","result",0.91541488,0.00078074,0x49,0x00
"SPI","result",0.91848379,0.00078075,0x01,0x00
"SPI","result",0.9215527,0.00078074,0xDF,0x00
"SPI","result",0.93382253,0.00078074,0x00,0x00
"SPI","result",0.93689767,0.00078076,0x38,0x00
"SPI","result",0.93996615,0.00078075,0xF1,0x00
"SPI","result",0.94303531,0.00078074,0xB9,0x00
"SPI","result",0.94610434,0.00078075,0xF1,0x00
"SPI","result",0.94917306,0.00078075,0x57,0x00
"SPI","result",0.95224284,0.00078075,0xC1,0x00
"SPI","result",0.95531069,0.00078075,0x49,0x00
"SPI","result",0.95838098,0.00078075,0x01,0x00
"SPI","result",0.96144876,0.00078074,0xDF,0x00
"SPI","result",0.97370648,0.00078074,0x00,0x00
"SPI","result",0.97679293,0.00078075,0x38,0x00
"SPI","result",0.97986209,0.00078075,0xF1,0x00
