name,type,start_time,duration,"mosi","miso"
"SPI","result",1.22450923,0.00301676,0x1E,0x00
"SPI","result",1.22757804,0.00301745,0x6F,0x00
"SPI","result",1.23064754,0.00301744,0x1E,0x00
"SPI","result",1.23371704,0.0030157,0xAF,0x00
"SPI","result",1.23678479,0.00301738,0x82,0x00
"SPI","result",1.23985423,0.00301631,0x02,0x00
"SPI","result",1.2429226,0.00301707,0x03,0x00
"SPI","result",1.24599173,0.01220652,0x2E,0x00
"SPI","result",1.2582503,0.00303405,0x01,0x00
"SPI","result",1.26133641,0.00301669,0x6D,0x00
"SPI","result",1.26440516,0.00301675,0x1E,0x00
"SPI","result",1.26747397,0.00301706,0x6F,0x00
"SPI","result",1.27054309,0.00301688,0x1E,0x00
"SPI","result",1.27361203,0.00301688,0xAF,0x00
"SPI","result",1.27668097,0.00301694,0x82,0x00
"SPI","result",1.27974996,0.00301701,0x02,0x00
"SPI","result",1.28281903,0.0030165,0x03,0x00
"SPI","result",1.28588759,0.01220527,0x2E,0x00
"SPI","result",1.29814491,0.0030353,0x01,0x00
"SPI","result",1.30123227,0.00301694,0x6D,0x00
"SPI","result",1.30430127,0.00301688,0x1E,0x00
"SPI","result",1.30737021,0.00301719,0x6F,0x00
"SPI","result",1.31043946,0.00301656,0x1E,0x00
"SPI","result",1.31350808,0.00301682,0xAF,0x00
"SPI","result",1.31657695,0.00301701,0x82,0x00
"SPI","result",1.31964601,0.00301676,0x02,0x00
"SPI","result",1.32271482,0.00301707,0x03,0x00
"SPI","result",1.32578395,0.01220489,0x2E,0x00
"SPI","result",1.3380409,0.00303549,0x01,0x00
"SPI","result",1.34112844,0.00301719,0x6D,0x00
"SPI","result",1.34419769,0.00301663,0x1E,0x00
"SPI","result",1.34726638,0.00301862,0x6F,0x00
"SPI","result",1.35033706,0.00301588,0x1E,0x00
"SPI","result",1.353405,0.00301626,0xAF,0x00
"SPI","result",1.35647331,0.00301669,0x82,0x00
"SPI","result",1.35954206,0.00301688,0x02,0x00
"SPI","result",1.362611,0.003017,0x03,0x00
"SPI","result",1.36568006,0.0122049,0x2E,0x00
"SPI","result",1.37793701,0.00303642,0x01,0x00
"SPI","result",1.38102549,0.003016,0x6D,0x00
"SPI","result",1.38409355,0.00301763,0x1E,0x00
"SPI","result",1.38716324,0.00301644,0x6F,0x00
"SPI","result",1.39023174,0.00301713,0x1E,0x00
"SPI","result",1.39330092,0.00301645,0xAF,0x00
"SPI","result",1.39636942,0.00301682,0x82,0x00
"SPI","result",1.3994383,0.00301712,0x02,0x00
"SPI","result",1.40250748,0.00301663,0x03,0x00
"SPI","result",1.40557617,0.01220515,0x2E,0x00
"SPI","result",1.41783337,0.00303549,0x01,0x00
"SPI","result",1.42092091,0.00301682,0x6D,0x00
"SPI","result",1.42398979,0.00301707,0x1E,0x00
"SPI","result",1.42705891,0.00301688,0x6F,0x00
"SPI","result",1.43012785,0.00301819,0x1E,0x00
"SPI","result",1.4331981,0.00301625,0xAF,0x00
"SPI","result",1.43626641,0.00301688,0x82,0x00
"SPI","result",1.43933534,0.00301669,0x02,0x00
"SPI","result",1.44240409,0.00301638,0x03,0x00
"SPI","result",1.44547253,0.01220484,0x2E,0x00
"SPI","result",1.45772942,0.00303598,0x01,0x00
"SPI","result",1.46081746,0.00301682,0x6D,0x00
"SPI","result",1.46388634,0.00301657,0x1E,0x00
"SPI","result",1.46695496,0.00301688,0x6F,0x00
"SPI","result",1.4700239,0.00301756,0x1E,0x00
"SPI","result",1.47309352,0.00301626,0xAF,0x00
"SPI","result",1.47616183,0.00301701,0x82,0x00
"SPI","result",1.47923089,0.0030167,0x02,0x00
"SPI","result",1.48229964,0.00301695,0x03,0x00
"SPI","result",1.48536864,0.01220521,0x2E,0x00
"SPI","result",1.49762591,0.00303567,0x01,0x00
"SPI","result",1.50071364,0.00301644,0x6D,0x00
"SPI","result",1.50378214,0.003017,0x1E,0x00
"SPI","result",1.5068512,0.00301675,0x6F,0x00
"SPI","result",1.50992001,0.00301819,0x1E,0x00
"SPI","result",1.51299025,0.00301576,0xAF,0x00
"SPI","result",1.51605806,0.00301757,0x82,0x00
"SPI","result",1.51912769,0.00301669,0x02,0x00
"SPI","result",1.52219644,0.00301651,0x03,0x00
"SPI","result",1.525265,0.01220465,0x2E,0x00
"SPI","result",1.5375217,0.00303561,0x01,0x00
"SPI","result",1.54060937,0.00301682,0x6D,0x00
"SPI","result",1.54367825,0.00301694,0x1E,0x00
"SPI","result",1.54674724,0.00301688,0x6F,0x00
"SPI","result",1.54981618,0.00301794,0x1E,0x00
"SPI","result",1.55288618,0.00301575,0xAF,0x00
"SPI","result",1.55595399,0.00301869,0x82,0x00
"SPI","result",1.55902474,0.00301513,0x02,0x00
"SPI","result",1.56209193,0.00301706,0x03,0x00
"SPI","result",1.56516105,0.01220477,0x2E,0x00
"SPI","result",1.57741788,0.00303561,0x01,0x00
"SPI","result",1.58050555,0.00301694,0x6D,0x00
"SPI","result",1.58357454,0.0030172,0x1E,0x00
"SPI","result",1.58664379,0.00301663,0x6F,0x00
"SPI","result",1.58971248,0.00301675,0x1E,0x00
"SPI","result",1.59278129,0.00301682,0xAF,0x00
"SPI","result",1.59585016,0.00301707,0x82,0x00
"SPI","result",1.59891929,0.00301706,0x02,0x00
"SPI","result",1.60198841,0.00301663,0x03,0x00
"SPI","result",1.60505709,0.01220547,0x2E,0x00
"SPI","result",1.61731461,0.00303511,0x01,0x00
"SPI","result",1.62040178,0.00301694,0x6D,0x00
"SPI","result",1.62347078,0.00301681,0x1E,0x00
"SPI","result",1.62653965,0.00301701,0x6F,0x00
"SPI","result",1.62960871,0.00301663,0x1E,0x00
"SPI","result",1.6326774,0.00301706,0xAF,0x00
"SPI","result",1.63574652,0.00301794,0x82,0x00
"SPI","result",1.63881652,0.0030157,0x02,0x00
"SPI","result",1.64188427,0.00301682,0x03,0x00
"SPI","result",1.64495315,0.01220546,0x2E,0x00
"SPI","result",1.65721065,0.00303518,0x01,0x00
"SPI","result",1.66029789,0.00301707,0x6D,0x00
"SPI","result",1.66336701,0.00301676,0x1E,0x00
"SPI","result",1.66643582,0.00301676,0x6F,0x00
"SPI","result",1.66950463,0.00301701,0x1E,0x00
"SPI","result",1.67257369,0.00301676,0xAF,0x00
